Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,Classe,CN0_NMEA
5548609.5,10373.171,1091.264,0.2376060303496392,0.628283596942915,0,42.32092756942456
5535413.0,8400.748,1088.6571,0.2351176868756619,0.626842126312618,0,42.14829659318637
5534089.0,9705.055,1088.6818,0.2346431924842438,0.6282655971400448,0,42.16719152590897
5531553.0,8398.881,1089.7648,0.239261523164326,0.6318912251111075,0,42.33982250214716
5538800.5,8941.869,1089.3348,0.2540901274342086,0.6319924044189835,0,42.40366447180073
5529884.5,9208.075,1089.7804,0.2416482838029323,0.6296510221927555,0,42.42857142857143
5542322.5,9231.78,1089.465,0.2445291045587589,0.6300425091618644,0,42.28628685943315
5540425.0,9226.01,1091.0319,0.2458680539525142,0.6322930993176316,0,42.285714285714285
5545533.5,9431.994,1091.2446,0.2489674638685914,0.6305619374956548,0,42.36845118809047
5528036.0,12953.599,1088.6202,0.2456299236639658,0.6292346901616614,0,42.57142857142857
5544468.5,9881.256,1089.4414,0.2326232307912441,0.6260737627698801,0,42.42857142857143
5526095.5,8951.1455,1089.544,0.2603840231610497,0.6346955234528011,0,42.285714285714285
5549662.5,10756.558,1091.0956,0.2299855737116667,0.6257601329060428,0,42.285714285714285
5556997.0,11610.266,1091.3253,0.2498688056478841,0.6310375685218097,0,42.42857142857143
5546171.0,11246.264,1091.6361,0.2617248585013696,0.6355568850172522,0,42.285714285714285
5542779.0,9379.702,1090.1765,0.2484034247620572,0.6287424040962316,0,42.42857142857143
5550607.0,8819.47,1091.6753,0.2460883055904861,0.6314814622690199,0,42.57142857142857
5544572.0,8959.258,1091.6144,0.2349678558004448,0.6306791853116873,0,42.285714285714285
5543105.5,11615.563,1090.3215,0.2475660121145,0.6308404962270824,0,42.2150014314343
5551831.0,8508.04,1092.2253,0.2528539341801368,0.6334053917537,0,42.36759232751217
5558940.0,11870.353,1091.8782,0.2447358255625906,0.6273345137859099,0,42.285714285714285
5543410.5,8724.536,1090.4802,0.2363068885343286,0.6273412535041544,0,42.57142857142857
5550570.0,10377.121,1090.4924,0.2548606673377764,0.6311643749613983,0,42.33180647008302
5547368.5,8941.846,1090.8263,0.2468740880635289,0.6288602542191586,0,42.479816776409955
5540935.5,9027.142,1089.7126,0.2430421607732196,0.6305858482124146,0,42.320641282565134
5554007.5,9663.372,1091.8044,0.2535876470982892,0.6302513658851178,0,42.57142857142857
5553515.0,8697.443,1091.3898,0.2422861805173242,0.6310248754021756,0,42.42857142857143
5540138.0,9332.725,1089.7213,0.2391363682781762,0.6289306485507528,0,42.142857142857146
5542524.0,8934.999,1089.6887,0.250937841170614,0.6320734932485186,0,42.20154594904094
5542508.5,8807.064,1089.5533,0.2478936077232769,0.6303636874305286,0,42.42857142857143
5531371.0,8550.006,1089.1134,0.2462027103275708,0.6317351210407685,0,42.57142857142857
5538295.5,10037.65,1089.3953,0.2459707403382722,0.6294337945528837,0,42.42857142857143
5540830.0,8654.335,1088.8042,0.2376706086565345,0.6266092626142963,0,42.30775837389063
5557013.5,8322.566,1091.0172,0.2361714483218104,0.6281470545303242,0,42.42857142857143
5537939.5,8681.522,1089.0797,0.2479310256250166,0.6321926814250768,0,42.285714285714285
5576662.5,9029.99,1093.7185,0.2643993506097581,0.6331541754166505,0,42.299456054967095
5609608.0,8631.846,1097.0807,0.2389959678241151,0.6289901944855455,0,42.42857142857143
5630987.0,9596.0625,1100.1138,0.2737265495502252,0.6375788779758166,0,42.20927569424563
5605067.5,10131.758,1098.1962,0.2598349045164956,0.6361122949014729,0,42.189521900944754
5574854.5,10003.923,1093.7722,0.2508636837906701,0.6332957637888381,0,42.30260521042084
5560751.0,9445.066,1091.4388,0.2525546558460325,0.6318335761909789,0,42.285714285714285
5610093.0,8631.526,1097.7897,0.264747989090762,0.6350894566420079,0,42.38591468651589
5617509.0,11193.133,1099.151,0.2853280207733637,0.6402208168360752,0,42.285714285714285
5529045.5,8735.341,1089.2172,0.2290075748534508,0.6289794937764605,0,42.285714285714285
5537850.0,9719.214,1089.7595,0.241588878965933,0.6279568171990602,0,42.417692527912976
5561980.0,8562.406,1093.0154,0.2341333923635153,0.6299273353949777,0,42.69539078156313
5534324.5,10919.875,1089.7443,0.2527290577572101,0.632297752786812,0,42.57142857142857
5547091.0,10160.91,1091.1068,0.2402117058242066,0.628272578875839,0,42.285714285714285
