Media_Temp,Var_Temp,Skew_Temp,Kurt_Temp,Fator_Crista,Entropia_Espectral,Flatness_Espectral,Centroide_Espectral,Classe
751.41376,154300.55,0.635805815894284,0.26231971030499945,4.098967,13.148956260355355,0.25071413399595516,-0.012463592257819827,1
745.6269,152045.44,0.6314186092561969,0.23946510753024786,3.7678044,13.185947641154456,0.26480929084784055,-0.013055329450922422,1
746.1002,151703.11,0.6292627236867989,0.24724666457971134,4.2715855,13.18431694394937,0.2550260546217216,-0.013528709389943544,1
751.7229,154982.28,0.6406078956605236,0.28042099261318887,3.8147686,13.146420606346025,0.2558453080812977,-0.012787655887235388,1
750.11945,153734.56,0.6295083493234165,0.2517129736496697,4.7453,13.133513549560831,0.24950399228492434,-0.012914095997260903,1
746.5617,151992.77,0.6309914942899116,0.25298749214392124,4.515891,13.162846318879309,0.25209425752867043,-0.013351996391197241,1
749.4711,153496.23,0.6338639457984557,0.26215397275934427,3.6921618,13.182356457351531,0.26476243453073106,-0.013394688743417742,1
746.2185,152223.88,0.630693476123919,0.24272294928120397,3.4950922,13.182255951523565,0.2573167240697431,-0.013427458813192664,1
2084.4285,1187123.5,0.6354407707841913,0.27057973935913227,4.7434688,13.202552337021316,0.382429521508689,-0.013534641400167732,0
2083.9673,1184622.8,0.6309368095476271,0.24805535055467764,4.034386,13.225204111953676,0.38437556257075417,-0.01351622869466393,0
2099.6318,1209738.5,0.6380617496756774,0.2715049703555219,3.7953236,13.222051609184259,0.3845567895316342,-0.012523428073808147,0
745.9169,152071.33,0.6284177410859053,0.23736319161861363,3.8768694,13.16389539313085,0.2626769621036432,-0.01377350262225795,1
743.88293,150699.45,0.6283179850365758,0.24346936512615613,3.759953,13.185242816127312,0.2653524039596236,-0.014057859935573671,1
2086.4382,1187638.4,0.626907941919,0.2361003616775723,3.7626781,13.226445434948594,0.3843518696382522,-0.013119204466982438,0
750.22253,153970.73,0.6361254415071246,0.2672908138142982,3.8244052,13.161190724844765,0.26322979707418215,-0.012673734580346738,1
2087.3582,1188034.2,0.6318908813005643,0.2488908693753471,3.8117914,13.203122191347891,0.3826310571386547,-0.013674302764435754,0
2082.5837,1182351.9,0.6297502345307162,0.24805073798588628,3.9852188,13.219931751107762,0.3835569966766154,-0.013877237800583852,0
2089.0999,1192304.1,0.6270467013520018,0.2392796926488474,3.8876386,13.222922196974817,0.3838946614164024,-0.013824198540240347,0
747.4533,152341.5,0.6314972309972495,0.25000294389373723,3.696914,13.171448272187881,0.2530638396419214,-0.01302909720274891,1
2085.7593,1190532.2,0.6291731944001402,0.2416947510385845,3.6798503,13.223518530822727,0.38434714273442777,-0.013521359805782618,0
751.02185,154245.9,0.6329041404089467,0.25643867379669016,4.0487275,13.186260357523459,0.2602625898526743,-0.012449488017877522,1
2085.3179,1187397.1,0.6337780840732133,0.25269032714406725,3.7175417,13.218989465911838,0.38415460168164617,-0.013743438524495144,0
745.26544,152102.48,0.632408113420428,0.2545370048227573,4.9987497,13.182946996602418,0.2664826552434812,-0.013382287093733755,1
2086.373,1191622.0,0.6306791853116873,0.23496785580044488,3.8048544,13.216009231706668,0.3838962646189941,-0.01356490952840634,0
744.89954,151418.7,0.6262642208614663,0.23040644242404085,3.7678852,13.146261866325814,0.2532547073486942,-0.013880915986881638,1
2093.3523,1201882.9,0.634948002472479,0.24788991945853578,3.9294374,13.228431412095546,0.38459931304444184,-0.012357849724335356,0
748.3743,152630.12,0.6277327002070462,0.2388999627494406,3.7497406,13.15070678429969,0.25098371039079426,-0.013731559174050566,1
2086.5657,1185299.4,0.6295767292195689,0.24950280274124115,5.3654695,13.20295838849044,0.38269564349866786,-0.013520237821197219,0
746.36,151811.77,0.6302481880203432,0.24719599814612359,4.9105477,13.159715581997038,0.2584569172042808,-0.013106701057169944,1
2085.6995,1188173.5,0.6294873333056654,0.2413132175299837,3.574032,13.203250000699773,0.3819669023382122,-0.013931288840737523,0
746.6165,152020.84,0.6282166366531854,0.23824648841029328,3.813054,13.184598685848934,0.2605275181002735,-0.013840992405273821,1
