Potencia,Maximo,DesvioPadrao,FFT_Peak,FFT_Mean,Classe
1.0000001,3.855825,0.46338034,252.1483,37.403442,1
0.9999998,4.2369356,0.46395332,167.97826,37.5257,1
1.0000001,3.8836365,0.46387145,186.68678,37.158672,1
0.99999976,4.117855,0.46402854,176.66054,37.488342,1
1.0000001,3.9688938,0.46381468,165.62674,36.581738,1
1.0,3.9812753,0.46320826,178.57718,37.35463,1
1.0000001,3.729455,0.46365398,147.16321,36.751835,1
0.9999998,4.07057,0.46366447,166.64647,36.558033,1
0.99999964,4.3532724,0.46362993,180.21837,38.61559,1
1.0000002,3.7380574,0.4639058,184.90096,37.024395,1
1.0000001,4.0361743,0.46402878,189.99521,38.475437,1
1.0000001,4.3706045,0.46374357,203.09627,38.019127,1
0.99999964,4.184704,0.4633883,152.33424,36.04502,1
0.9999999,3.608625,0.46368602,175.7082,38.56467,1
1.0000002,3.7925525,0.46295938,172.47282,37.381573,1
1.0,3.7612007,0.46425247,184.14468,36.83026,1
1.0000001,3.7975845,0.46319818,185.3965,38.140316,1
0.99999976,8.449101,0.46393993,171.5493,37.310585,1
1.0000002,3.6260016,0.46404323,142.4832,37.013382,1
1.0000002,3.5852392,0.46382713,148.4399,37.80845,1
0.9999998,3.7083328,0.4635118,155.8549,37.68551,1
0.9999999,3.950002,0.4633032,184.84756,37.97636,1
1.0000002,3.8011801,0.46291974,156.0334,37.050674,1
1.0,3.829829,0.46404514,183.52272,37.736015,1
0.99999964,3.7009435,0.46385917,194.91896,37.37452,1
0.99999976,4.232848,0.4638237,213.91364,37.24599,1
1.0000002,4.131672,0.46310943,205.48071,37.329773,1
1.0000002,3.8624353,0.46315947,180.30713,36.429165,1
1.0000001,3.9263835,0.46350312,151.60536,37.82801,1
1.0000004,4.4064555,0.46316162,149.92738,37.415054,1
0.9999998,3.7950053,0.46375564,162.12766,38.157585,1
1.0000002,4.617276,0.46368912,177.00923,38.19056,1
1.0000002,3.7407734,0.46348202,172.89713,37.058285,1
0.9999997,3.711524,0.46348694,154.27885,36.678677,1
1.0000004,4.1104865,0.46264872,223.59813,36.561935,1
0.99999994,3.6995502,0.46401545,160.9839,37.186436,1
0.9999998,4.482127,0.46300974,183.98888,38.00382,1
0.9999999,3.562226,0.4634132,149.48578,37.984413,1
1.0,3.7056086,0.46373844,154.48532,38.151245,1
1.0000001,3.818858,0.4628699,151.1581,37.228817,1
0.99999976,3.6046464,0.4630234,178.5672,37.551456,1
1.0,3.5254307,0.4627726,169.87283,37.38606,1
1.0000001,3.7087493,0.46350616,151.26335,36.02258,1
1.0000002,3.5916407,0.46268338,155.22595,37.398117,1
1.0000002,3.8679507,0.46346498,143.29335,37.712982,1
1.0000002,4.2363095,0.4629365,201.42757,37.76634,1
1.0000002,3.8606012,0.46294498,196.53377,38.084576,1
0.99999976,4.8853536,0.4633418,225.63559,37.49606,1
1.0000001,3.7208273,0.4631148,169.4866,37.685593,1
1.0000001,3.6788876,0.46301132,179.84111,37.260357,1
1.0000001,3.6742556,0.4633247,159.392,37.2107,1
1.0000001,3.6786532,0.46289232,149.43617,37.037838,1
1.0000002,3.7057495,0.4633105,167.22696,37.43645,1
1.0000002,4.2281876,0.46287683,167.91197,37.384296,1
1.0000002,3.989908,0.4632544,174.07477,36.783623,1
0.99999976,4.526074,0.46305478,141.7497,37.081608,1
0.9999999,3.9551203,0.4629971,153.0549,37.176373,1
0.99999994,4.2065387,0.46293506,160.48508,37.837322,1
0.9999999,3.5674307,0.46358904,148.19737,37.327248,1
1.0000004,4.165152,0.46307686,156.61124,36.763138,1
0.99999994,3.6502795,0.4630215,230.60403,36.97887,1
0.9999997,3.624592,0.4628911,180.10648,36.859856,1
0.99999946,3.536456,0.46311823,172.6912,37.34596,1
1.0000001,4.14897,0.46311677,170.75119,37.960262,1
1.0000007,4.2331204,0.46344107,201.93446,37.199524,1
1.0000001,4.19679,0.4631895,147.83058,36.913826,1
1.0,4.363386,0.4639742,168.96881,37.002266,1
0.99999976,4.129707,0.46315417,182.7369,38.775852,1
1.0000004,4.003109,0.46348947,171.34108,38.34369,1
1.0000005,3.7212775,0.4631899,144.28914,37.580906,1
0.99999994,4.10802,0.4633813,163.25424,37.95998,1
0.9999999,3.756346,0.46357512,163.42184,38.634556,1
0.9999998,4.974252,0.46387094,177.28452,37.571346,1
0.9999999,3.960376,0.46351102,143.09764,38.094772,1
1.0000001,3.705364,0.4634157,150.70877,36.778603,1
1.0000001,3.8346324,0.46348867,161.85994,36.2352,1
0.99999994,3.9420033,0.46320668,162.61673,37.2312,1
0.9999997,3.9281461,0.46351162,172.3579,37.253002,1
1.0000001,4.178294,0.4634791,150.37178,37.810223,1
0.99999976,3.7925818,0.46294054,188.2653,38.619305,1
0.99999976,3.716767,0.46307662,151.36096,37.595978,1
1.0000002,4.4897947,0.46309832,152.87105,37.00819,1
1.0000004,3.7884336,0.46338698,178.78242,37.75139,1
0.99999964,3.650279,0.46327546,191.64246,36.92783,1
1.0000001,3.5438576,0.4628955,167.61063,36.563362,1
0.9999999,3.7952285,0.46393785,159.38187,37.70015,1
1.0000002,3.8800647,0.4633416,140.38464,37.708706,1
0.99999994,3.804624,0.46361414,167.23161,38.105507,1
1.0000001,3.61106,0.46412206,189.54343,37.51012,1
0.99999964,3.7990677,0.46319458,190.24127,36.900837,1
0.9999999,3.8169563,0.4634908,215.45964,37.73707,1
1.0,3.937611,0.46337956,145.24976,38.919647,1
0.9999996,3.8884177,0.4630862,156.61714,38.009266,1
0.99999994,3.9855623,0.46311748,175.13663,38.089687,1
0.99999976,3.7776415,0.46303484,172.11586,38.12415,1
0.99999964,3.8100593,0.4628214,151.61479,37.611427,1
1.0000002,3.8224626,0.46290007,173.2394,37.386913,1
0.9999992,3.8702252,0.4631062,199.97984,36.792408,1
0.9999998,3.791194,0.46333176,162.94371,37.117207,1
1.0000001,4.3462586,0.46337712,223.1821,38.069614,1
0.99999994,4.1278505,0.4634726,162.23979,37.570034,1
0.99999976,3.8922696,0.4632666,176.7649,36.685764,1
0.9999999,3.8880389,0.4628564,165.16483,36.771614,1
0.99999994,4.463984,0.4625156,156.96487,37.202446,1
0.99999994,4.2974887,0.46344638,151.38123,37.710934,1
1.0000001,3.6658082,0.46251822,185.32825,36.80106,1
1.0000001,3.8937366,0.46307355,147.33394,37.81461,1
0.9999999,3.7439797,0.46328986,196.71281,37.731483,1
1.0000002,3.8335516,0.4627646,167.20047,37.072018,1
1.0000001,3.577872,0.46324664,204.29524,37.979897,1
1.0000001,4.146746,0.46279982,153.71454,38.25194,1
1.0,4.041451,0.46283776,148.2004,36.51073,1
0.9999999,4.093711,0.46311605,148.0966,37.366673,1
0.9999997,3.6641235,0.4630471,190.2823,38.259007,1
1.0000001,3.8952634,0.46315703,191.72757,37.014015,1
0.99999976,3.6621454,0.46320844,177.13477,37.099876,1
1.0000001,3.8728297,0.46264243,160.70317,37.873676,1
0.9999998,3.85767,0.46280313,212.59296,38.06929,1
1.0000004,3.8512268,0.46293744,164.67488,37.354057,1
1.0000001,3.824612,0.46297777,204.30595,37.457283,1
1.0000001,4.196665,0.46285805,184.83374,37.142506,1
1.0000002,3.7907112,0.46317983,147.9855,37.035103,1
0.99999976,3.717649,0.4626598,171.24959,38.01375,1
0.9999997,3.6959777,0.4636359,153.5857,36.906513,1
1.0000001,4.045711,0.46304116,210.09138,37.96542,1
1.0000002,3.7125587,0.46336338,151.07442,37.45643,1
0.99999976,3.7559564,0.46363086,210.26042,37.31869,1
1.0000001,3.8421733,0.46344027,172.01784,37.610104,1
0.99999994,4.8653646,0.4637538,207.52715,37.26785,1
1.0000001,4.2739835,0.463392,172.24469,37.217606,1
0.9999994,3.6730075,0.46288157,170.61803,36.940556,1
1.0000002,3.5671208,0.46303555,168.24881,37.08903,1
1.0000002,4.1841784,0.46298882,145.88803,36.544506,1
1.0000001,3.8157434,0.46351027,149.16415,37.31442,1
1.0000001,3.9264097,0.46329874,213.04388,36.446728,1
1.0000001,3.746552,0.46315295,137.367,37.54783,1
1.0000006,3.8474073,0.46329316,176.61719,37.052113,1
1.0,4.057811,0.4633211,162.27621,37.108803,1
1.0000002,3.7531817,0.46344346,159.36554,37.503956,1
1.0000002,3.6816235,0.46360606,140.01247,38.266197,1
0.99999994,3.877781,0.46376666,168.77182,36.878853,1
1.0000004,3.6559615,0.4633277,179.8165,37.297127,1
1.0000002,4.158425,0.4641373,177.0623,37.202896,1
0.9999999,3.779681,0.46341878,225.92844,38.015854,1
0.9999997,3.7931416,0.4637362,172.73412,37.4516,1
0.9999999,3.7972732,0.46330166,182.67546,38.450584,1
0.9999998,3.85473,0.4636784,182.33261,37.711906,1
0.99999976,4.0796785,0.46388376,161.88322,37.91867,1
1.0000001,3.8033168,0.46310115,189.9938,38.019447,1
0.9999998,4.128582,0.46418557,172.92818,37.11364,1
0.9999999,3.789294,0.46336254,154.239,37.8332,1
0.99999994,4.247189,0.46377057,160.66429,37.258587,1
0.99999994,3.8320544,0.4639249,179.84633,37.434265,1
1.0000004,3.7638767,0.46368498,169.45178,37.884975,1
1.0,3.640524,0.46330297,167.60957,37.165665,1
1.0,3.6502328,0.46299225,162.44652,37.551582,1
1.0000001,3.9511034,0.46375167,173.65584,38.04482,1
0.99999964,3.9050708,0.46367896,143.19359,37.14754,1
0.9999999,3.8520787,0.4638221,193.55609,38.640434,1
0.9999995,3.8346817,0.4634275,183.28514,37.089924,1
1.0000001,4.407439,0.46354297,189.93745,36.52767,1
1.0000005,3.9657815,0.46317714,145.88184,37.596638,1
1.0000001,3.6359668,0.46361154,186.74773,38.597046,1
1.0,3.8578968,0.46344477,203.76006,38.742702,1
1.0000005,4.0930057,0.46317437,169.50348,37.54705,1
0.99999994,4.1445117,0.46202585,145.3519,39.08533,1
0.99999994,4.476289,0.463081,176.15106,37.42568,1
0.9999999,4.3586535,0.46328485,164.41711,37.379612,1
0.9999997,3.5969422,0.4638286,182.81613,37.59757,1
0.99999976,3.872312,0.46315753,175.46725,36.778885,1
1.0000001,3.7515423,0.46304324,210.80649,37.531803,1
1.0000004,5.2063127,0.46313992,170.92747,37.483227,1
1.0000001,3.9801445,0.46270385,161.3654,36.62368,1
0.9999997,3.7421734,0.4633891,147.09985,38.016327,1
0.9999996,4.1456223,0.46339226,194.38243,37.339947,1
1.0,3.8329995,0.46309912,190.62598,38.670555,1
0.99999994,3.774768,0.46306637,143.86932,36.863453,1
0.9999996,3.8685637,0.46331844,154.9757,37.83006,1
0.9999999,4.1344895,0.46303326,186.6689,37.26761,1
0.9999997,4.5240564,0.46288753,165.788,38.321873,1
1.0000002,4.586634,0.46283138,170.31546,37.694504,1
1.0000004,3.489359,0.4633765,156.47292,37.622402,1
0.9999997,3.6789985,0.4632143,169.47984,37.05612,1
0.99999976,3.9168732,0.46306413,179.14015,37.230118,1
1.0000005,4.129204,0.46296814,201.74515,37.218155,1
0.99999976,3.8580592,0.4635638,162.7054,37.000847,1
1.0000001,4.0783663,0.46328545,174.05754,37.79259,1
1.0000002,5.366371,0.46276796,149.04108,37.467857,1
1.0000002,3.6647687,0.46292832,172.51517,37.75574,1
0.9999997,3.5846806,0.46307987,159.97638,37.875813,1
0.9999998,3.542293,0.4633377,187.40901,36.59101,1
0.9999999,3.5421383,0.46345013,164.33432,37.70984,1
1.0,3.7321336,0.46372917,150.75993,36.794876,1
1.0000004,4.066803,0.46345887,184.7599,37.282116,1
0.9999995,3.9578063,0.46365425,162.7703,36.539272,1
0.99999994,3.6666327,0.46340194,186.91681,36.559464,1
1.0000002,3.8122742,0.4630464,168.29427,37.553444,1
0.9999997,3.7540574,0.46277273,143.66173,37.375774,1
0.9999998,3.789962,0.46324733,165.7596,36.79888,1
0.9999998,3.7961452,0.4633946,169.7478,38.08388,1
1.0000001,3.822092,0.46358368,192.52296,36.617573,1
0.99999976,3.6556325,0.4633686,195.235,37.68685,1
1.0000001,3.8494835,0.46309406,172.08168,37.00267,1
1.0,3.8016765,0.46260798,182.64545,37.72932,1
0.9999997,4.201299,0.46336457,180.67352,37.809464,1
0.9999997,4.136121,0.46372414,145.99707,36.90153,1
1.0000001,4.043401,0.46354762,167.22154,37.66614,1
1.0000004,3.8663278,0.46308917,173.71584,38.343956,1
1.0000002,4.037773,0.46350697,152.83742,37.940357,1
0.9999997,3.8210933,0.4630601,153.93004,36.952755,1
1.0000002,3.813382,0.46302432,141.7761,36.632114,1
1.0000002,3.8693342,0.46338895,185.35503,37.364277,1
0.99999994,3.7567236,0.46308163,186.31451,36.528934,1
0.99999976,3.5657399,0.4635067,140.24599,37.058575,1
0.9999999,3.9798484,0.46350324,176.40598,36.237617,1
1.0,3.7657666,0.46316937,158.11945,36.462734,1
0.9999997,3.8620942,0.46355176,152.82576,37.417576,1
1.0000002,3.8802981,0.4636988,191.47552,37.15533,1
0.99999976,3.72222,0.46324468,155.09575,37.74288,1
1.0000005,4.0653076,0.46255893,174.82639,37.12784,1
1.0000001,3.895392,0.463496,186.71086,37.775875,1
0.99999964,3.86323,0.46333322,170.12007,37.26619,1
0.9999999,4.021267,0.46315435,171.76485,36.986557,1
1.0000004,3.669654,0.46315256,179.42975,37.795593,1
0.9999999,3.837335,0.46317944,176.93524,38.317654,1
0.9999998,3.5737443,0.46293467,169.30043,36.996494,1
1.0,3.604551,0.46319285,157.66217,36.738842,1
0.99999994,4.0760174,0.463235,202.67827,36.720146,1
0.9999995,3.9450235,0.46350965,146.60385,36.756252,1
1.0,3.74492,0.46332553,145.88824,37.09139,1
0.99999964,4.1843443,0.46357286,155.39801,38.00655,1
0.99999994,3.7230215,0.46378917,155.89778,37.758877,1
1.0000001,3.9016547,0.46341082,169.23773,37.774796,1
0.9999998,3.693399,0.46356198,143.2855,38.094116,1
1.0000001,3.6087816,0.46397102,149.66339,37.210182,1
0.99999994,3.6482081,0.46347165,179.92198,37.869183,1
0.99999994,3.976721,0.4631065,180.8277,37.38604,1
1.0000004,3.7075067,0.46359435,171.61429,36.8803,1
0.9999999,4.8375063,0.46316114,171.76797,37.807407,1
1.0,4.000006,0.46341598,184.47916,36.65031,1
1.0000001,3.637399,0.4629775,187.38039,37.697727,1
1.0,3.7797503,0.46263486,207.55003,37.981544,1
1.0000001,3.8830569,0.4635282,194.09338,37.545254,1
0.9999998,4.6337357,0.46333832,189.65543,37.727924,1
0.99999964,3.6709445,0.46326113,197.12967,37.60334,1
0.99999946,4.359819,0.46248016,164.57753,37.46935,1
0.9999995,4.509178,0.4629242,199.53432,37.19696,1
1.0000001,4.122039,0.4627131,158.99142,36.798965,1
1.0000001,4.2490144,0.46298257,150.12021,36.724403,1
1.0000002,3.6554716,0.46353,198.68057,37.62783,1
1.0,4.068675,0.46302918,172.88904,36.960583,1
1.0000002,3.826357,0.46323994,175.86548,37.491474,1
0.9999998,3.800581,0.4627249,160.76422,36.740597,1
1.0000004,3.7405689,0.4630815,169.92682,37.664974,1
1.0000001,4.8740406,0.46365336,157.03914,37.195606,1
1.0000001,3.7367864,0.46299654,192.13956,37.414257,1
1.0,3.7179627,0.4630701,187.94481,38.1803,1
1.0000004,4.4953213,0.4632857,129.512,36.868366,1
1.0000001,3.9180515,0.46397325,244.78996,37.872437,1
0.9999998,4.000826,0.4633252,195.31206,38.140293,1
0.9999998,3.9281642,0.46392873,183.10887,37.439613,1
1.0000004,3.8943348,0.46315,210.31377,36.75971,1
0.99999976,3.8374023,0.4631882,149.22102,38.04947,1
1.0,4.0570164,0.463437,197.9644,37.96608,1
1.0000002,3.9878922,0.46379307,169.2743,37.62301,1
1.0000001,4.1329274,0.46371478,183.0806,36.69123,1
1.0000001,4.0206103,0.4635414,156.23386,37.00761,1
1.0000004,3.731945,0.46388957,148.1762,37.631104,1
0.9999998,4.7058845,0.4635311,185.52274,36.643448,1
0.99999976,3.639658,0.46317598,170.63747,36.706886,1
1.0000001,4.235652,0.46351472,166.92357,37.54047,1
0.9999998,3.9164908,0.46332562,158.69489,36.858944,1
1.0000004,3.9007852,0.4629605,171.79982,37.01992,1
0.9999997,3.7157114,0.46370104,207.07979,37.18951,1
0.99999976,4.0614715,0.4632358,167.56041,37.51602,1
1.0000004,3.823043,0.46349537,168.00586,37.67975,1
0.99999976,4.1281624,0.4634513,207.67073,37.888268,1
1.0000001,3.678478,0.46339616,201.30843,37.920486,1
0.99999946,4.073085,0.46304345,207.67397,37.89117,1
1.0000005,4.4406095,0.46317866,229.63869,36.39651,1
1.0000004,3.739668,0.46304047,183.41034,37.65811,1
0.9999997,3.7329404,0.4630885,149.89319,37.07098,1
1.0000001,4.0887127,0.46327332,181.32442,36.786736,1
1.0000001,3.8201592,0.46275243,165.37906,37.802303,1
1.0,3.7066536,0.46299076,151.9984,37.003826,1
1.0000005,3.7725549,0.46343255,166.51375,38.013527,1
0.9999996,3.683838,0.46336076,138.0667,37.20671,1
1.0000001,3.6173453,0.46307656,203.6837,37.434925,1
1.0000001,3.5819151,0.4641036,158.01831,36.53328,1
0.9999999,4.889691,0.4635184,182.39307,36.975307,1
1.0000002,3.7332664,0.46314374,192.8651,38.118607,1
0.9999997,3.8981123,0.4637817,175.65921,37.025734,1
1.0000002,3.9449441,0.46340016,171.11147,37.591866,1
1.0000001,3.8070385,0.46374652,193.07294,37.40612,1
0.9999998,3.8222344,0.4636765,171.40479,37.47876,1
1.0000004,3.765642,0.46373716,166.36913,37.92724,1
1.0000006,6.7078533,0.46314842,170.24344,38.496777,1
1.0000001,3.984489,0.46344626,197.71388,37.06457,1
0.99999964,4.1095114,0.4631938,141.95012,37.259327,1
0.9999998,4.6734304,0.46316314,156.29086,37.398388,1
0.9999998,3.994737,0.46341515,165.31873,37.27432,1
0.9999998,4.1085987,0.46332103,187.75464,37.624447,1
0.9999999,3.7858973,0.46387705,198.7137,36.871025,1
0.9999999,3.857369,0.4636978,173.96844,37.92282,1
0.9999995,4.766348,0.46301237,160.6102,37.16451,1
0.9999996,3.6373005,0.46279183,166.75984,36.95668,1
0.9999997,3.709247,0.4627119,213.33627,37.192368,1
0.9999994,5.2934456,0.46342924,202.95189,37.33604,1
1.0000001,3.9188454,0.46317887,148.11258,37.75449,1
1.0,3.7589908,0.46365228,215.98996,36.956093,1
0.9999997,3.870844,0.4635836,145.43462,37.13009,1
0.99999994,3.904625,0.46343565,170.0436,38.11495,1
1.0000005,3.8379757,0.46308392,141.83948,36.771297,1
1.0000001,3.6965134,0.463565,142.28294,37.050606,1
0.9999999,3.7516367,0.46336043,176.17747,37.174255,1
1.0,4.3411655,0.46365014,182.72421,36.866188,1
1.0000001,3.7229702,0.4633766,183.20099,37.25176,1
1.0000001,4.5849133,0.46342888,162.74858,37.645767,1
1.0000002,4.616274,0.4636434,141.99995,36.316772,1
1.0000007,4.8855934,0.46326548,150.24016,37.78483,1
1.0000002,3.9078736,0.46321422,148.12254,36.77824,1
0.9999998,3.918987,0.46376067,157.21127,37.85385,1
1.0000001,3.8201926,0.4629385,169.70242,37.55577,1
1.0,5.514088,0.46353444,143.86041,37.526455,1
1.0000001,3.9498134,0.4638115,181.90881,36.995533,1
1.0000001,3.5726569,0.46349946,159.99704,38.084385,1
1.0000002,3.8351781,0.4635386,197.95589,37.29835,1
0.99999964,4.002235,0.4637623,153.07803,37.661396,1
0.9999999,3.6897957,0.46289197,157.23854,38.107643,1
0.9999996,4.8538885,0.4636024,195.41444,37.25682,1
0.9999997,4.7811017,0.46348363,201.9846,38.098118,1
1.0000002,4.6478567,0.46344486,154.88301,36.90755,1
1.0000002,5.0410166,0.4630905,175.67366,37.684944,1
1.0000004,3.6687791,0.46318278,204.37617,37.399593,1
1.0000001,4.38504,0.46346393,178.18452,37.73068,1
1.0000004,4.180929,0.46322772,148.71295,37.66113,1
0.99999964,4.7585497,0.46337458,146.10606,36.911716,1
1.0000001,4.490293,0.46351025,174.65259,36.903168,1
0.9999998,4.245632,0.46365494,198.07127,37.16066,1
0.99999976,3.9479053,0.46365806,161.814,38.22958,1
0.9999992,4.310248,0.46325922,171.35878,37.306282,1
1.0000001,3.837054,0.46326396,175.30629,37.265385,1
1.0000002,3.7533405,0.463387,220.54845,38.035103,1
1.0,4.459294,0.46351653,148.2064,37.560528,1
1.0000002,3.737637,0.46362475,150.44939,37.4113,1
1.0,4.2607374,0.46364182,148.29608,38.68099,1
1.0000001,4.3065267,0.46273983,163.69888,37.013607,1
1.0000001,3.8843222,0.46291807,173.71538,37.750443,1
0.9999999,4.588529,0.46300867,150.2358,37.217262,1
0.9999998,4.0540037,0.46335235,156.46509,37.37404,1
1.0,5.2163944,0.46402627,152.61612,36.667416,1
0.99999976,3.9777443,0.46339953,191.75334,36.846115,1
0.9999997,3.9614387,0.46316192,192.83916,38.207592,1
1.0000002,3.8808835,0.46289957,168.59865,38.048737,1
1.0,4.6289186,0.46308228,171.36067,36.950363,1
1.0,3.8991783,0.4636841,157.23022,37.124672,1
1.0000001,3.4695826,0.46335438,169.20166,37.417908,1
1.0000006,3.8026702,0.46376213,153.59045,37.39924,1
0.99999976,4.0438833,0.46345085,134.27571,38.142273,1
1.0000001,3.7453196,0.463133,186.94545,37.387318,1
0.9999999,3.9120226,0.46288323,173.16217,37.28601,1
0.9999997,4.179326,0.46367684,178.1992,37.224854,1
1.0000001,3.8090363,0.4631069,224.84448,37.6214,1
0.9999997,3.6583967,0.46276137,204.15118,37.929623,1
0.9999995,4.0110483,0.46324962,167.51366,37.283466,1
1.0000001,4.2286334,0.4628595,196.59143,37.210102,1
1.0000002,3.6112635,0.46347037,220.81007,37.247757,1
1.0000001,3.7682652,0.46276662,220.88712,37.08177,1
0.9999995,5.081176,0.46322548,220.70604,37.836098,1
0.99999994,3.9214048,0.4630685,193.39244,37.661915,1
1.0000001,3.8970554,0.46309668,151.18254,37.582783,1
1.0000002,4.5228148,0.46331063,161.68478,36.705956,1
1.0,3.8080213,0.46324658,215.96439,36.648586,1
1.0000001,3.5578954,0.46332836,149.19807,38.097595,1
0.9999998,3.805083,0.46302703,196.99635,37.34693,1
0.9999998,3.966978,0.46301186,176.18037,37.34353,1
0.9999999,3.7184596,0.46294516,208.35504,37.0903,1
1.0000002,3.9635823,0.46286985,199.05403,36.544945,1
1.0000001,3.7192748,0.46309847,161.36414,37.306965,1
1.0000006,4.6812005,0.46266985,168.7668,37.495415,1
1.0000001,3.9940155,0.46283615,183.51175,37.547844,1
1.0000001,4.050655,0.46290553,154.89967,38.108276,1
1.0000001,3.5613701,0.46347177,165.87706,36.570034,1
0.99999964,4.7298064,0.46325073,171.46883,37.899242,1
1.0000002,4.1491203,0.46362758,185.15266,37.44401,1
1.0000001,3.8931031,0.4632182,153.45737,37.456543,1
1.0000002,3.8203201,0.46306,175.46709,37.782425,1
0.9999998,4.702163,0.46269652,182.34305,37.917446,1
1.0000004,3.989805,0.46334234,174.75958,37.327606,1
0.9999999,4.630769,0.4629518,193.5676,37.579285,1
1.0,3.6893702,0.4631233,136.88017,37.957417,1
0.9999999,3.690119,0.46317282,156.58928,37.543854,1
1.0,3.9532893,0.46273452,157.54039,37.614353,1
0.9999999,7.294033,0.46384826,149.81148,38.212154,1
1.0000004,4.4309897,0.46307394,181.29912,36.489365,1
1.0000001,4.1527576,0.4630042,177.3964,37.271305,1
1.0000001,3.9721231,0.46333748,166.54703,36.90405,1
1.0000004,3.7098184,0.46353644,147.11235,37.380512,1
0.9999998,3.6219015,0.46289873,185.9183,36.845173,1
1.0000001,3.817138,0.46298298,153.16473,37.185467,1
0.9999999,3.7214994,0.4633308,200.17511,38.98057,1
0.9999999,4.1550107,0.46285987,185.505,38.27737,1
0.99999976,3.8339458,0.4627816,198.0768,37.950527,1
0.99999976,4.7794003,0.4632038,158.35138,37.31224,1
0.9999997,4.110478,0.46277863,163.09598,36.788364,1
1.0000002,3.7084455,0.46296924,192.54927,37.58988,1
0.99999976,3.752706,0.46322456,150.25896,37.110363,1
1.0000002,3.6678889,0.4630486,185.07854,37.593582,1
0.9999998,3.6265566,0.46313462,213.2445,37.322506,1
1.0000002,3.851878,0.46301472,186.43109,37.3146,1
1.0000002,4.7770634,0.46290854,165.0351,38.149513,1
0.99999994,4.031172,0.46266952,197.58342,36.935028,1
1.0000004,3.9186127,0.46319023,154.2814,37.39292,1
1.0000001,4.6207905,0.4627517,200.61478,37.92994,1
1.0,4.063331,0.4630927,169.41481,37.72147,1
1.0000001,4.342484,0.4630152,198.57576,37.07008,1
0.9999998,4.171427,0.46319753,161.73553,37.639664,1
0.99999964,3.8633463,0.4631746,186.79686,37.546227,1
0.9999993,3.7402244,0.46311575,168.35306,36.841156,1
1.0000002,4.123366,0.46293437,179.65366,36.840565,1
0.99999994,4.631833,0.46315002,169.24004,36.88026,1
1.0000002,3.764318,0.46308059,182.7916,37.489437,1
0.9999997,3.5954785,0.46299317,192.3561,38.253414,1
1.0,3.8772392,0.4632193,189.7889,37.47193,1
1.0000002,3.4995,0.46326932,180.40637,37.182728,1
0.9999998,3.6722407,0.46271718,148.03563,38.665066,1
0.9999995,4.723408,0.46336916,219.35274,38.11113,1
1.0,3.9821043,0.46323708,177.84544,36.810783,1
1.0,5.143931,0.4626252,233.18373,37.76612,1
0.99999976,4.4176545,0.4632876,141.37325,36.82647,1
0.9999997,4.437219,0.46420318,199.31526,37.676807,1
1.0000001,4.050122,0.46367282,173.3586,36.652504,1
1.0000001,3.6309183,0.46280015,190.59923,36.465805,1
0.9999998,4.9884267,0.46347332,166.59578,37.145737,1
1.0000001,4.9885836,0.46328336,157.89992,36.942104,1
0.99999994,4.2326517,0.46301192,156.0769,37.29454,1
1.0000002,3.8323514,0.4627847,184.94464,37.854546,1
1.0000001,3.8280153,0.46306622,232.90115,37.83146,1
1.0000001,4.0942216,0.4630597,200.65646,37.069088,1
0.99999964,3.686265,0.46322867,195.3614,37.778282,1
1.0000005,4.1425395,0.46330822,175.53316,36.83309,1
1.0000002,3.7576096,0.46336418,157.5648,37.647728,1
0.9999997,4.0918465,0.46373373,145.99236,36.77475,1
0.9999998,3.736028,0.46355802,159.24506,37.474743,1
1.0000002,3.812185,0.46340242,154.4897,37.538177,1
1.0000001,3.7528813,0.46324417,180.73128,36.89274,1
0.99999976,3.9444242,0.4632564,160.41841,38.11433,1
1.0000001,3.505115,0.463569,169.20511,37.766876,1
0.99999994,4.299507,0.4634646,153.11208,36.841053,1
1.0000001,3.7904007,0.4637718,192.97852,37.616024,1
1.0,3.8947515,0.46380267,160.70618,36.958317,1
1.0000002,4.33668,0.46356994,163.24806,37.495014,1
1.0000001,3.8628676,0.46306166,203.1524,37.440674,1
1.0000004,4.2410197,0.46291673,146.64793,37.025333,1
0.9999996,3.615608,0.46404484,180.75186,36.69705,1
1.0,3.886404,0.4633944,176.38445,37.574432,1
1.0000002,3.7017837,0.4637487,150.03807,37.45857,1
0.9999999,3.6906018,0.46340546,150.24948,37.00474,1
1.0000001,3.6710846,0.46349472,160.1666,37.677586,1
0.9999998,3.9412205,0.4639075,198.75497,37.393024,1
1.0000002,3.6430943,0.46341774,143.46811,37.451744,1
0.99999994,5.248334,0.4629461,153.66826,37.019894,1
0.9999998,3.7288916,0.46339035,165.17978,36.938076,1
0.99999994,4.314644,0.46341902,159.59988,36.86782,1
1.0000002,3.710935,0.4632505,155.62369,38.642838,1
0.9999997,3.8266547,0.46366754,174.99138,37.406334,1
0.9999998,4.6271453,0.46358663,161.50458,38.602337,1
1.0000001,4.043724,0.46327555,161.65067,36.747025,1
0.9999999,3.7212088,0.46372673,169.13112,37.06927,1
0.99999994,4.002044,0.46323445,156.82451,37.185005,1
1.0000001,4.6291947,0.4633744,166.39667,37.421913,1
0.99999994,4.0904307,0.4632455,175.88916,38.01702,1
1.0000002,4.3015704,0.46347904,189.90149,37.02521,1
1.0000001,3.997765,0.46383178,141.98862,37.09275,1
