Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
-0.5960480397062752,-0.2737554557106127,-0.6725477649978141,-0.07702727700107198,-0.18023875573682724,-0.5973199459823713,0.8402989050100298,0.2613429378710523,0
0.3840926212609332,0.7144701442449672,-0.15449799643944195,-0.0684642504736136,-0.18261842942400233,-0.8176294607318634,0.17671882650043086,-1.339596852876322,0
0.8741629517445374,-0.3172930619977094,-0.7695854827391359,-0.09519121696160471,-0.2049913986917582,-0.13194974183308542,0.7021890807550386,1.016480779583692,0
0.3840926212609332,1.1185570416273092,-0.35131601901138293,-0.05388859792306082,-0.0716877751398004,-0.2001379880741804,0.17954535501455707,0.6243139244741258,0
1.3642332822281416,-0.43027998652407945,-0.4714413335226081,-0.06475990571370435,-0.08018187054338527,-1.096242546087566,1.0045316138127736,0.20389103954154206,0
2.834444273678954,0.31173950726783567,-0.7756191743355901,-0.07627593434815837,-0.15838821611333131,-0.5396894750684639,-0.5576384861824264,-0.3484350639589954,0
-0.105977709222671,-0.2771893478195537,-0.36822032852541586,-0.06609492280465694,-0.13466887876581463,3.487767107527231,0.03862100448966096,1.2357080371806752,0
1.8543036127117458,-0.6215053824149862,-0.4179858178912119,-0.07720065780569439,-0.15521584525838503,-0.6397562246096088,0.631069782621472,0.9288693187448624,0
-0.3510128744644731,-0.414263621870444,-0.7047108317723015,-0.05575455242904821,-0.07080487284395443,0.3139182843892095,0.1762867457084625,0.19875814391484256,0
0.8741629517445374,-0.15596945590426756,-0.43409228388835835,-0.0615030310157099,-0.12632587516433735,0.49432228678877455,1.2737059449648278,-0.7301622668949785,0
0.8741629517445374,0.08955074123530474,-0.6630235080149813,-0.10601631760661334,-0.2784198113589932,0.37851518950887175,-0.1069302111825628,1.609756109584923,0
0.3840926212609332,-0.41047533580609297,0.02900601244445538,-0.07895185121958827,-0.125186855940095,1.0037229530470684,1.5205320973767418,-0.20803397506160445,0
-0.3510128744644731,-0.4259908816292619,-0.2908793726072298,-0.07285945285773116,-0.13249168160444458,0.12450345507810069,0.37111917615351964,-1.8399679808837919,0
-1.3311535354316815,-0.1967007379453605,0.04311786964938553,-0.0672483675602559,-0.08342756008394188,-0.18744725429221668,0.5302329277958607,3.4381611161673957,0
0.3840926212609332,-0.37204132278131535,-0.2613591624824289,-0.07049030193950186,-0.09320609684985977,2.530321911765281,1.4966116246436056,1.2277124478544228,0
-0.8410832049480773,-0.10272616828960113,-0.29013139431014867,-0.08492360171185723,-0.20823409874071816,-0.33719348463193927,1.3433129603265053,-0.5255070172574667,0
-1.0861183701898793,-0.6411874023001128,-0.17419475826257766,-0.06686108833665862,-0.07238839562938489,-0.7588638721351029,1.5765585734019698,0.8164029177396203,0
-0.3510128744644731,-0.4792680299962851,0.1493806530547076,-0.06430407598373547,-0.09477886080771473,-0.4820745031606293,0.8398728253401722,-0.2507035779796974,0
-0.5960480397062752,-0.3789045312218518,-0.6002930614997795,-0.08556558277610461,-0.20277608409357412,1.360104884540561,1.4536315880869772,-1.2912126609637145,0
-1.8212238659152857,-0.4573843748413644,-0.013479154829751283,-0.08929442124428232,-0.19757996150973164,-0.5746574469123522,2.3148586233115385,0.9820189507476531,0
-0.5960480397062752,-0.4484810560713305,-0.8768954357603714,-0.08532360355976368,-0.19598220747265618,-0.6728347938084359,0.5760394928666154,0.9917477725398166,0
-1.5761887006734836,-0.2519143552850053,-0.69593455308655,-0.10346929699161078,-0.2463614112626187,1.561162419603951,0.9585150094681454,-0.37725158087294536,0
-2.0662590311570876,0.4684040568680751,-0.879039640212004,-0.06415955810289217,-0.14205934921286528,-1.1521696024292853,0.7267756780424592,0.770526745808468,0
-0.105977709222671,0.5523297618953512,-0.21882412998841683,-0.025012439221430552,0.01898334300203801,-0.3338737451407341,0.39957649720232336,0.8288650297031956,0
1.3642332822281416,3.5620235168649925,-0.1201408599935166,0.05223952590429819,0.04028392369048171,0.2882091235540292,0.95587451573945,0.581449383028482,0
-0.3510128744644731,-0.3861308275947548,-0.14282953500497675,-0.070395754900918,-0.18553560287692844,-1.4244576172114822,1.3482998928004732,0.9625581358425789,0
-1.3311535354316815,-0.5538756220371565,-0.8919547321416044,-0.08130366562009117,-0.21170472805650806,-0.4339803492689233,0.19278983151280882,-0.48438335742821526,0
1.3642332822281416,-0.049858094417266845,0.18219196768666532,-0.05892015968326955,-0.06250724864348871,-1.7755558637299775,0.00859138944786135,-0.5528316758321046,0
0.3840926212609332,-0.37164139984131744,-1.2741716419500482,-0.08868054650221903,-0.21697710446291932,-1.2147745162446428,0.16349235336851112,-0.19001153367961424,0
1.3642332822281416,-0.5499191761553578,-0.11166377262659744,-0.0999507055712829,-0.25478607387023333,-1.0589438189494966,0.7591337284631994,0.566326519012262,0
-0.3510128744644731,-0.4691045421452967,-1.0358158912802031,-0.0526644838240358,-0.0808594228711817,-0.8119213982096356,0.11377305668159869,-0.10449836221839633,0
